"0.156","-0.0849609375","-0.4560546875","0.904541015625","-59.17683029174805","67.95732116699219","-19.08536720275879"
"0.265","-0.061767578125","-0.42919921875","0.923583984375","-3.353658676147461","0.3048780560493469","1.0365853309631348"
"0.396","-0.187744140625","-1.208984375","1.142578125","-202.6829376220703","10.914634704589844","109.78659057617188"
"0.503","-0.6376953125","-1.1064453125","0.454345703125","-225.15245056152344","-58.963417053222656","202.3780517578125"
"0.647","-0.5751953125","-0.7001953125","0.21533203125","-100.18292999267578","-119.57317352294922","193.32318115234375"
"0.785","-0.49072265625","-0.467041015625","0.40966796875","-53.90243911743164","-107.16463470458984","132.65243530273438"
"0.897","-0.63037109375","-0.35546875","0.567626953125","5.884146690368652","-82.71341705322266","59.8780517578125"
"1.026","-0.71728515625","-0.260009765625","0.53955078125","73.53659057617188","-50.213417053222656","14.695122718811035"
"1.136","-0.457763671875","0.140625","0.517822265625","107.62195587158203","-56.89024353027344","18.90243911743164"
"1.266","-0.244140625","0.280517578125","0.681640625","107.04268646240234","-43.719512939453125","31.707317352294922"
"1.386","0.02783203125","0.426025390625","0.647216796875","58.658538818359375","-52.0121955871582","20.609756469726563"
"1.53","0.10888671875","0.96240234375","0.65380859375","117.34756469726563","-3.6890244483947754","-28.53658676147461"
"1.669","-0.2919921875","0.72998046875","0.350341796875","-52.256099700927734","9.634146690368652","-238.1707305908203"
"1.775","-0.6875","-0.0380859375","0.58447265625","3.9634146690368652","-42.19512176513672","-247.16464233398438"
"1.913","-0.589111328125","-0.0185546875","0.950927734375","66.70732116699219","-120.03048706054688","-187.65245056152344"
"2.023","-0.2353515625","-0.239013671875","0.9130859375","-0.792682945728302","-82.43902587890625","-151.25"
"2.153","-0.059326171875","-0.562744140625","1.133056640625","32.95731735229492","-19.725610733032227","-64.32926940917969"
"2.292","-0.062744140625","-0.373046875","0.8046875","-93.07926940917969","-29.664634704589844","-34.35975646972656"
"2.402","-0.004638671875","-0.39990234375","0.93994140625","-12.530488014221191","-2.1341464519500732","-2.195122003555298"
"2.535","-0.10498046875","-0.4111328125","0.930419921875","5.4268293380737305","0.6707317233085632","-1.737804889678955"
"2.672","-0.04443359375","-0.435791015625","0.91943359375","-0.6097561120986938","-1.0060975551605225","-1.0365853309631348"
"2.776","-0.060546875","-0.435791015625","0.9267578125","-1.9512195587158203","0.396341472864151","-0.8231707811355591"
"2.911","-0.053955078125","-0.4228515625","0.92236328125","-0.3353658616542816","-2.1341464519500732","-2.103658676147461"
"3.044","-0.02197265625","-0.42626953125","0.92919921875","-3.5060975551605225","3.170731782913208","0.24390244483947754"
"3.175","-0.09228515625","-0.43701171875","0.88525390625","-13.719512939453125","5.182927131652832","1.6463415622711182"
"3.282","-0.0576171875","-0.36767578125","0.95947265625","-0.4878048896789551","1.4024391174316406","-3.658536672592163"
"3.415","-0.039306640625","-0.415283203125","0.917236328125","0.396341472864151","-1.1890244483947754","1.158536672592163"
