"0.5","0.854248046875","-0.21240234375","0.34228515625","-53.353660583496094","71.95121765136719","-5.97560977935791"
"0.607","0.9755859375","-0.3056640625","0.26025390625","-1.3414634466171265","3.6890244483947754","50.274391174316406"
"0.74","1.10888671875","-0.240966796875","0.189697265625","9.817073822021484","13.414634704589844","71.92073059082031"
"0.89","0.89111328125","-0.202880859375","0.146240234375","-12.012195587158203","20.15243911743164","49.05487823486328"
"0.981","0.771728515625","-0.207275390625","0.10693359375","-43.10975646972656","10.12195110321045","-38.84146499633789"
"1.129","1.03369140625","-0.40087890625","0.099609375","-56.76829528808594","-12.408536911010742","-141.76829528808594"
"1.28","1.190185546875","-0.542236328125","0.110107421875","-10.457317352294922","-8.810976028442383","-97.01219940185547"
"1.363","0.927734375","-0.5048828125","0.15185546875","-36.64634323120117","10.396341323852539","9.512195587158203"
"1.494","1.028564453125","-0.428955078125","0.0947265625","15.884146690368652","9.359756469726563","52.92683029174805"
"1.627","1.115234375","-0.393798828125","0.126220703125","76.49390411376953","-6.95121955871582","76.43292999267578"
"1.75","0.798095703125","-0.215576171875","0.20361328125","131.09756469726563","-37.04268264770508","91.89024353027344"
"1.887","0.835693359375","-0.418212890625","0.495849609375","64.51219940185547","-10.396341323852539","40.335365295410156"
"1.994","0.721435546875","-0.902587890625","0.984619140625","54.69512176513672","33.10975646972656","73.81097412109375"
"2.127","0.926025390625","-1.44580078125","1.739013671875","133.2012176513672","128.71951293945313","120.67073822021484"
"2.245","1.519287109375","-1.38232421875","0.76904296875","114.39024353027344","276.7987976074219","232.04269409179688"
"2.387","0.545166015625","-0.04736328125","-0.390625","186.9512176513672","234.84756469726563","191.73780822753906"
"2.494","-0.2607421875","0.61328125","-0.928466796875","35.060977935791016","136.5548858642578","70.9756088256836"
"2.634","-0.69873046875","0.823486328125","-1.45458984375","-91.46341705322266","-26.09756088256836","-57.13414764404297"
"2.779","-1.011474609375","0.424072265625","-0.6259765625","-200.6707305908203","-145.06097412109375","-153.3841552734375"
"2.879","-0.47412109375","-3.816162109375","1.36962890625","-927.9268798828125","391.6463623046875","-167.01219177246094"
"3.006","0.16259765625","-0.191650390625","-0.307373046875","223.99391174316406","-344.6036682128906","-82.5"
"3.142","0.3349609375","-0.2744140625","0.658203125","-86.89024353027344","-48.963417053222656","37.682926177978516"
"3.247","0.2626953125","-0.066162109375","0.429931640625","-171.03659057617188","-93.96341705322266","-69.42073059082031"
"3.388","1.647216796875","-0.522216796875","0.49072265625","-114.96951293945313","-127.5","-320.3658752441406"
"3.518","2.520751953125","-0.379150390625","0.086181640625","-355.9146423339844","-65.09146118164063","-305.1524353027344"
"3.627","0.969482421875","-0.81591796875","-0.074462890625","-277.19512939453125","54.05487823486328","8.993902206420898"
"3.76","0.927001953125","-0.359375","-0.047119140625","-55.15243911743164","44.48170852661133","-31.55487823486328"
"3.891","0.982177734375","-0.4404296875","-0.107666015625","-103.2317123413086","-2.1646342277526855","-15.27439022064209"
"4.001","0.943359375","-0.43359375","0.061767578125","-16.371952056884766","-22.34756088256836","0.9451220035552979"
"4.135","0.832275390625","-0.3583984375","0.1875","-16.79878044128418","-10.030488014221191","26.676830291748047"
"4.254","0.900634765625","-0.40380859375","0.18017578125","-88.3536605834961","0.6707317233085632","-29.268293380737305"
"4.386","0.9033203125","-0.59375","0.272705078125","-26.219512939453125","-9.84756088256836","-57.19512176513672"
"4.519","0.996337890625","-0.51025390625","0.28759765625","6.463414669036865","0.792682945728302","-13.87195110321045"
"4.631","1.20361328125","-0.5234375","0.195068359375","-30.85365867614746","27.89634132385254","9.817073822021484"
